seed_origin,line_id,Species,subspecies,race,teosinte_acc_id,gen,F1,BC1,BC2,S1,S2,S3,blk
PV23-1547,Zv.7.1.4.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.7,BC2F1:4,1,4,1,2,1,1,0
PV23-1548,Zv.7.1.5.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.7,BC2F1:4,1,5,1,1,1,1,0
PV23-1549,Zv.7.1.5.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.7,BC2F1:4,1,5,1,2,1,1,0
PV23-1550,Zv.7.1.5.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.7,BC2F1:4,1,5,1,3,1,1,0
PV23-1551,Zv.7.2.2.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.7,BC2F1:4,2,2,1,1,1,1,0
PV23-1552,Zv.7.2.2.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.7,BC2F1:4,2,2,1,2,1,1,0
PV23-1553,Zv.7.2.3.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.7,BC2F1:4,2,3,1,1,1,1,0
PV23-1554,Zv.7.2.3.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.7,BC2F1:4,2,3,1,2,1,1,0
PV23-1555,Zv.7.2.3.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.7,BC2F1:4,2,3,1,3,1,1,0
PV23-1556,Zv.7.2.3.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.7,BC2F1:4,2,3,1,1,1,1,0
PV23-1557,Zv.7.2.3.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.7,BC2F1:4,2,3,1,2,1,1,0
PV23-1558,Zv.7.2.3.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.7,BC2F1:4,2,3,1,1,1,1,0
PV23-1559,Zv.7.2.3.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.7,BC2F1:4,2,3,1,2,1,1,0
PV23-1560,Zv.7.2.3.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.7,BC2F1:4,2,3,1,3,1,1,0
PV23-1561,Zv.8.3.1.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.8,BC2F1:4,3,1,1,1,1,1,0
PV23-1562,Zv.8.3.1.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.8,BC2F1:4,3,1,1,2,1,1,0
PV23-1563,Zv.8.3.3.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.8,BC2F1:4,3,3,1,1,1,1,0
PV23-1564,Zv.8.3.3.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.8,BC2F1:4,3,3,1,2,1,1,0
PV23-1565,Zv.8.3.3.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.8,BC2F1:4,3,3,1,3,1,1,0
PV23-1566,Zv.8.3.4.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.8,BC2F1:4,3,4,1,1,1,1,0
PV23-1567,Zv.8.3.4.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.8,BC2F1:4,3,4,1,2,1,1,0
PV23-1568,Zv.8.3.5.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.8,BC2F1:4,3,5,1,2,1,1,0
PV23-1569,Zv.8.3.5.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.8,BC2F1:4,3,5,1,3,1,1,0
PV23-1570,Zv.9.4.1.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.9,BC2F1:4,4,1,1,1,1,1,0
PV23-1571,Zv.9.4.1.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.9,BC2F1:4,4,1,1,2,1,1,0
PV23-1572,Zv.9.4.2.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.9,BC2F1:4,4,2,1,1,1,1,0
PV23-1573,Zv.9.4.2.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.9,BC2F1:4,4,2,1,2,1,1,0
PV23-1575,Zv.9.4.3.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.9,BC2F1:4,4,3,1,1,1,1,0
PV23-1576,Zv.9.4.3.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.9,BC2F1:4,4,3,1,2,1,1,0
PV23-1577,Zv.9.4.4.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.9,BC2F1:4,4,4,1,1,1,1,0
PV23-1578,Zv.9.4.4.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.9,BC2F1:4,4,4,1,2,1,1,0
PV23-1579,Zv.9.4.4.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.9,BC2F1:4,4,4,1,3,1,1,0
PV23-1580,Zv.9.4.5.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.9,BC2F1:4,4,5,1,1,1,1,0
PV23-1581,Zv.9.4.5.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.9,BC2F1:4,4,5,1,2,1,1,0
PV23-1582,Zv.10.3.1.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.10,BC2F1:4,3,1,1,1,1,1,0
PV23-1583,Zv.10.3.1.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.10,BC2F1:4,3,1,1,2,1,1,0
PV23-1584,Zv.10.3.1.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.10,BC2F1:4,3,1,1,3,1,1,0
PV23-1585,Zv.10.3.2.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.10,BC2F1:4,3,2,1,1,1,1,0
PV23-1586,Zv.10.3.2.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.10,BC2F1:4,3,2,1,2,1,1,0
PV23-1587,Zv.10.3.4.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.10,BC2F1:4,3,4,1,1,1,1,0
PV23-1589,Zv.10.3.4.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.10,BC2F1:4,3,4,1,3,1,1,0
PV23-1590,Zv.10.3.5.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.10,BC2F1:4,3,5,1,1,1,1,0
PV23-1591,Zv.10.3.5.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.10,BC2F1:4,3,5,1,2,1,1,0
PV23-1592,Zv.11.3.1.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.11,BC2F1:4,3,1,1,1,1,1,0
PV23-1593,Zv.11.3.1.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.11,BC2F1:4,3,1,1,2,1,1,0
PV23-1594,Zv.11.3.1.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.11,BC2F1:4,3,1,1,3,1,1,0
PV23-1595,Zv.11.3.1.2.1.1.1.0,Zea_mays,parviglumis,parv,Zv.11,BC2F1:4,3,1,2,1,1,1,0
PV23-1596,Zv.11.3.2.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.11,BC2F1:4,3,2,1,1,1,1,0
PV23-1597,Zv.11.3.2.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.11,BC2F1:4,3,2,1,2,1,1,0
PV23-1598,Zv.11.3.2.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.11,BC2F1:4,3,2,1,3,1,1,0
PV23-1599,Zv.11.3.2.2.1.1.1.0,Zea_mays,parviglumis,parv,Zv.11,BC2F1:4,3,2,2,1,1,1,0
PV23-1600,Zv.11.3.2.2.2.1.1.0,Zea_mays,parviglumis,parv,Zv.11,BC2F1:4,3,2,2,2,1,1,0
PV23-1601,Zv.11.3.3.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.11,BC2F1:4,3,3,1,1,1,1,0
PV23-1603,Zv.11.3.3.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.11,BC2F1:4,3,3,1,3,1,1,0
PV23-1604,Zv.11.3.3.2.1.1.1.0,Zea_mays,parviglumis,parv,Zv.11,BC2F1:4,3,3,2,1,1,1,0
PV23-1605,Zv.11.3.4.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.11,BC2F1:4,3,4,1,1,1,1,0
PV23-1606,Zv.11.3.4.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.11,BC2F1:4,3,4,1,2,1,1,0
PV23-1607,Zv.11.3.4.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.11,BC2F1:4,3,4,1,3,1,1,0
PV23-1608,Zv.12.4.1.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.12,BC2F1:4,4,1,1,1,1,1,0
PV23-1609,Zv.12.4.1.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.12,BC2F1:4,4,1,1,2,1,1,0
PV23-1610,Zv.12.4.2.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.12,BC2F1:4,4,2,1,1,1,1,0
PV23-1611,Zv.12.4.2.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.12,BC2F1:4,4,2,1,2,1,1,0
PV23-1612,Zv.12.4.2.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.12,BC2F1:4,4,2,1,3,1,1,0
PV23-1613,Zv.12.4.2.2.1.1.1.0,Zea_mays,parviglumis,parv,Zv.12,BC2F1:4,4,2,2,1,1,1,0
PV23-1614,Zv.12.4.2.2.2.1.1.0,Zea_mays,parviglumis,parv,Zv.12,BC2F1:4,4,2,2,2,1,1,0
PV23-1615,Zv.12.4.4.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.12,BC2F1:4,4,4,1,1,1,1,0
PV23-1616,Zv.12.4.4.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.12,BC2F1:4,4,4,1,2,1,1,0
PV23-1617,Zv.12.4.4.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.12,BC2F1:4,4,4,1,3,1,1,0
PV23-1618,Zv.12.4.4.2.1.1.1.0,Zea_mays,parviglumis,parv,Zv.12,BC2F1:4,4,4,2,1,1,1,0
PV23-1619,Zv.12.4.4.2.2.1.1.0,Zea_mays,parviglumis,parv,Zv.12,BC2F1:4,4,4,2,2,1,1,0
PV23-1620,Zv.12.4.5.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.12,BC2F1:4,4,5,1,1,1,1,0
PV23-1621,Zv.12.4.5.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.12,BC2F1:4,4,5,1,2,1,1,0
PV23-1622,Zv.12.4.5.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.12,BC2F1:4,4,5,1,3,1,1,0
PV23-1623,Zv.12.4.5.2.1.1.1.0,Zea_mays,parviglumis,parv,Zv.12,BC2F1:4,4,5,2,1,1,1,0
PV23-1624,Zv.12.4.5.2.2.1.1.0,Zea_mays,parviglumis,parv,Zv.12,BC2F1:4,4,5,2,2,1,1,0
PV23-1625,Zv.13.3.1.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.13,BC2F1:4,3,1,1,1,1,1,0
PV23-1626,Zv.13.3.1.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.13,BC2F1:4,3,1,1,3,1,1,0
PV23-1627,Zv.13.3.1.2.1.1.1.0,Zea_mays,parviglumis,parv,Zv.13,BC2F1:4,3,1,2,1,1,1,0
PV23-1628,Zv.13.3.1.2.2.1.1.0,Zea_mays,parviglumis,parv,Zv.13,BC2F1:4,3,1,2,2,1,1,0
PV23-1629,Zv.13.3.2.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.13,BC2F1:4,3,2,1,1,1,1,0
PV23-1630,Zv.13.3.2.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.13,BC2F1:4,3,2,1,2,1,1,0
PV23-1631,Zv.13.3.2.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.13,BC2F1:4,3,2,1,3,1,1,0
PV23-1632,Zv.13.3.2.2.1.1.1.0,Zea_mays,parviglumis,parv,Zv.13,BC2F1:4,3,2,2,1,1,1,0
PV23-1633,Zv.13.3.2.2.2.1.1.0,Zea_mays,parviglumis,parv,Zv.13,BC2F1:4,3,2,2,2,1,1,0
PV23-1634,Zv.13.3.3.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.13,BC2F1:4,3,3,1,1,1,1,0
PV23-1635,Zv.13.3.3.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.13,BC2F1:4,3,3,1,2,1,1,0
PV23-1636,Zv.13.3.3.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.13,BC2F1:4,3,3,1,3,1,1,0
PV23-1637,Zv.13.3.3.2.1.1.1.0,Zea_mays,parviglumis,parv,Zv.13,BC2F1:4,3,3,2,1,1,1,0
PV23-1638,Zv.13.3.3.2.2.1.1.0,Zea_mays,parviglumis,parv,Zv.13,BC2F1:4,3,3,2,2,1,1,0
PV23-1639,Zv.13.3.4.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.13,BC2F1:4,3,4,1,2,1,1,0
PV23-1641,Zv.13.3.4.2.1.1.1.0,Zea_mays,parviglumis,parv,Zv.13,BC2F1:4,3,4,2,1,1,1,0
PV23-1642,Zv.13.3.4.2.2.1.1.0,Zea_mays,parviglumis,parv,Zv.13,BC2F1:4,3,4,2,2,1,1,0
PV23-1644,Zv.13.3.5.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.13,BC2F1:4,3,5,1,3,1,1,0
PV23-1645,Zv.13.3.5.2.1.1.1.0,Zea_mays,parviglumis,parv,Zv.13,BC2F1:4,3,5,2,1,1,1,0
PV23-1646,Zv.14.2.3.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.14,BC2F1:4,2,3,1,1,1,1,0
PV23-1647,Zv.14.2.3.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.14,BC2F1:4,2,3,1,2,1,1,0
PV23-1648,Zv.14.2.3.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.14,BC2F1:4,2,3,1,3,1,1,0
PV23-1649,Zv.14.2.3.2.1.1.1.0,Zea_mays,parviglumis,parv,Zv.14,BC2F1:4,2,3,2,1,1,1,0
PV23-1650,Zv.14.2.3.2.2.1.1.0,Zea_mays,parviglumis,parv,Zv.14,BC2F1:4,2,3,2,2,1,1,0
PV23-1651,Zv.14.2.3.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.14,BC2F1:4,2,3,1,1,1,1,0
PV23-1652,Zv.14.2.3.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.14,BC2F1:4,2,3,1,3,1,1,0
PV23-1653,Zv.14.2.3.2.1.1.1.0,Zea_mays,parviglumis,parv,Zv.14,BC2F1:4,2,3,2,1,1,1,0
PV23-1654,Zv.14.2.3.2.2.1.1.0,Zea_mays,parviglumis,parv,Zv.14,BC2F1:4,2,3,2,2,1,1,0
PV23-1655,Zv.14.2.4.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.14,BC2F1:4,2,4,1,1,1,1,0
PV23-1656,Zv.14.2.4.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.14,BC2F1:4,2,4,1,2,1,1,0
PV23-1657,Zv.14.2.4.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.14,BC2F1:4,2,4,1,3,1,1,0
PV23-1658,Zv.14.2.4.2.1.1.1.0,Zea_mays,parviglumis,parv,Zv.14,BC2F1:4,2,4,2,1,1,1,0
PV23-1659,Zv.14.2.4.2.2.1.1.0,Zea_mays,parviglumis,parv,Zv.14,BC2F1:4,2,4,2,2,1,1,0
PV23-1660,Zv.14.2.5.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.14,BC2F1:4,2,5,1,1,1,1,0
PV23-1661,Zv.14.2.5.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.14,BC2F1:4,2,5,1,2,1,1,0
PV23-1662,Zv.14.2.5.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.14,BC2F1:4,2,5,1,3,1,1,0
PV23-1663,Zv.15.3.1.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.15,BC2F1:4,3,1,1,2,1,1,0
PV23-1664,Zv.15.3.2.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.15,BC2F1:4,3,2,1,1,1,1,0
PV23-1665,Zv.15.3.2.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.15,BC2F1:4,3,2,1,2,1,1,0
PV23-1666,Zv.15.3.2.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.15,BC2F1:4,3,2,1,3,1,1,0
PV23-1668,Zv.15.3.2.2.2.1.1.0,Zea_mays,parviglumis,parv,Zv.15,BC2F1:4,3,2,2,2,1,1,0
PV23-1669,Zv.15.3.4.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.15,BC2F1:4,3,4,1,1,1,1,0
PV23-1670,Zv.15.3.4.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.15,BC2F1:4,3,4,1,2,1,1,0
PV23-1671,Zv.15.3.4.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.15,BC2F1:4,3,4,1,3,1,1,0
PV23-1672,Zv.15.3.4.2.1.1.1.0,Zea_mays,parviglumis,parv,Zv.15,BC2F1:4,3,4,2,1,1,1,0
PV23-1673,Zv.15.3.5.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.15,BC2F1:4,3,5,1,1,1,1,0
PV23-1674,Zv.15.3.5.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.15,BC2F1:4,3,5,1,2,1,1,0
PV23-1675,Zv.15.3.5.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.15,BC2F1:4,3,5,1,3,1,1,0
PV23-1676,Zv.16.2.1.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.16,BC2F1:4,2,1,1,1,1,1,0
PV23-1677,Zv.16.2.1.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.16,BC2F1:4,2,1,1,2,1,1,0
PV23-1678,Zv.16.2.1.2.1.1.1.0,Zea_mays,parviglumis,parv,Zv.16,BC2F1:4,2,1,2,1,1,1,0
PV23-1679,Zv.16.2.1.2.2.1.1.0,Zea_mays,parviglumis,parv,Zv.16,BC2F1:4,2,1,2,2,1,1,0
PV23-1680,Zv.16.2.1.2.3.1.1.0,Zea_mays,parviglumis,parv,Zv.16,BC2F1:4,2,1,2,3,1,1,0
PV23-1681,Zv.16.2.3.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.16,BC2F1:4,2,3,1,1,1,1,0
PV23-1682,Zv.16.2.3.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.16,BC2F1:4,2,3,1,2,1,1,0
PV23-1683,Zv.16.2.4.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.16,BC2F1:4,2,4,1,1,1,1,0
PV23-1684,Zv.16.2.4.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.16,BC2F1:4,2,4,1,2,1,1,0
PV23-1685,Zv.16.2.4.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.16,BC2F1:4,2,4,1,3,1,1,0
PV23-1686,Zv.16.2.4.2.1.1.1.0,Zea_mays,parviglumis,parv,Zv.16,BC2F1:4,2,4,2,1,1,1,0
PV23-1687,Zv.16.2.4.2.2.1.1.0,Zea_mays,parviglumis,parv,Zv.16,BC2F1:4,2,4,2,2,1,1,0
PV23-1688,Zv.16.2.5.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.16,BC2F1:4,2,5,1,2,1,1,0
PV23-1689,Zv.16.2.5.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.16,BC2F1:4,2,5,1,3,1,1,0
PV23-1690,Zv.17.2.2.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.17,BC2F1:4,2,2,1,2,1,1,0
PV23-1691,Zv.17.2.2.2.2.1.1.0,Zea_mays,parviglumis,parv,Zv.17,BC2F1:4,2,2,2,2,1,1,0
PV23-1692,Zv.17.2.2.2.3.1.1.0,Zea_mays,parviglumis,parv,Zv.17,BC2F1:4,2,2,2,3,1,1,0
PV23-1693,Zv.17.2.3.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.17,BC2F1:4,2,3,1,1,1,1,0
PV23-1694,Zv.17.2.3.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.17,BC2F1:4,2,3,1,2,1,1,0
PV23-1695,Zv.17.2.3.2.1.1.1.0,Zea_mays,parviglumis,parv,Zv.17,BC2F1:4,2,3,2,1,1,1,0
PV23-1697,Zv.17.2.4.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.17,BC2F1:4,2,4,1,1,1,1,0
PV23-1698,Zv.17.2.4.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.17,BC2F1:4,2,4,1,2,1,1,0
PV23-1699,Zv.17.2.4.2.1.1.1.0,Zea_mays,parviglumis,parv,Zv.17,BC2F1:4,2,4,2,1,1,1,0
PV23-1700,Zv.17.2.4.2.2.1.1.0,Zea_mays,parviglumis,parv,Zv.17,BC2F1:4,2,4,2,2,1,1,0
PV23-1701,Zv.17.2.4.2.3.1.1.0,Zea_mays,parviglumis,parv,Zv.17,BC2F1:4,2,4,2,3,1,1,0
PV23-1702,Zv.17.2.5.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.17,BC2F1:4,2,5,1,1,1,1,0
PV23-1703,Zv.17.2.5.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.17,BC2F1:4,2,5,1,2,1,1,0
PV23-1704,Zv.17.2.5.2.1.1.1.0,Zea_mays,parviglumis,parv,Zv.17,BC2F1:4,2,5,2,1,1,1,0
PV23-1705,Zv.17.2.5.2.2.1.1.0,Zea_mays,parviglumis,parv,Zv.17,BC2F1:4,2,5,2,2,1,1,0
PV23-1706,Zv.17.2.5.2.3.1.1.0,Zea_mays,parviglumis,parv,Zv.17,BC2F1:4,2,5,2,3,1,1,0
PV23-1707,Zv.18.1.2.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.18,BC2F1:4,1,2,1,1,1,1,0
PV23-1708,Zv.18.1.2.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.18,BC2F1:4,1,2,1,2,1,1,0
PV23-1709,Zv.18.1.4.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.18,BC2F1:4,1,4,1,1,1,1,0
PV23-1710,Zv.18.1.4.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.18,BC2F1:4,1,4,1,2,1,1,0
PV23-1711,Zv.18.1.4.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.18,BC2F1:4,1,4,1,3,1,1,0
PV23-1712,Zv.18.1.4.2.1.1.1.0,Zea_mays,parviglumis,parv,Zv.18,BC2F1:4,1,4,2,1,1,1,0
PV23-1713,Zv.18.1.4.2.2.1.1.0,Zea_mays,parviglumis,parv,Zv.18,BC2F1:4,1,4,2,2,1,1,0
PV23-1714,Zv.19.1.1.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.19,BC2F1:4,1,1,1,1,1,1,0
PV23-1715,Zv.19.1.1.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.19,BC2F1:4,1,1,1,2,1,1,0
PV23-1716,Zv.19.1.1.2.1.1.1.0,Zea_mays,parviglumis,parv,Zv.19,BC2F1:4,1,1,2,1,1,1,0
PV23-1717,Zv.19.1.2.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.19,BC2F1:4,1,2,1,2,1,1,0
PV23-1718,Zv.19.1.2.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.19,BC2F1:4,1,2,1,3,1,1,0
PV23-1720,Zv.19.1.2.2.2.1.1.0,Zea_mays,parviglumis,parv,Zv.19,BC2F1:4,1,2,2,2,1,1,0
PV23-1721,Zv.19.1.3.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.19,BC2F1:4,1,3,1,1,1,1,0
PV23-1722,Zv.19.1.3.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.19,BC2F1:4,1,3,1,2,1,1,0
PV23-1723,Zv.19.1.3.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.19,BC2F1:4,1,3,1,3,1,1,0
PV23-1725,Zv.19.1.3.2.2.1.1.0,Zea_mays,parviglumis,parv,Zv.19,BC2F1:4,1,3,2,2,1,1,0
PV23-1726,Zv.19.1.4.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.19,BC2F1:4,1,4,1,1,1,1,0
PV23-1727,Zv.19.1.4.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.19,BC2F1:4,1,4,1,2,1,1,0
PV23-1728,Zv.19.1.4.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.19,BC2F1:4,1,4,1,3,1,1,0
PV23-1729,Zv.19.1.5.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.19,BC2F1:4,1,5,1,1,1,1,0
PV23-1730,Zv.19.1.5.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.19,BC2F1:4,1,5,1,2,1,1,0
PV23-1731,Zv.19.1.5.2.1.1.1.0,Zea_mays,parviglumis,parv,Zv.19,BC2F1:4,1,5,2,1,1,1,0
PV23-1732,Zv.19.1.5.2.2.1.1.0,Zea_mays,parviglumis,parv,Zv.19,BC2F1:4,1,5,2,2,1,1,0
PV23-1733,Zv.19.1.5.2.3.1.1.0,Zea_mays,parviglumis,parv,Zv.19,BC2F1:4,1,5,2,3,1,1,0
PV23-1734,Zv.20.2.1.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.20,BC2F1:4,2,1,1,1,1,1,0
PV23-1735,Zv.20.2.1.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.20,BC2F1:4,2,1,1,2,1,1,0
PV23-1736,Zv.20.2.2.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.20,BC2F1:4,2,2,1,1,1,1,0
PV23-1737,Zv.20.2.2.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.20,BC2F1:4,2,2,1,2,1,1,0
PV23-1738,Zv.20.2.2.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.20,BC2F1:4,2,2,1,3,1,1,0
PV23-1739,Zv.20.2.2.2.1.1.1.0,Zea_mays,parviglumis,parv,Zv.20,BC2F1:4,2,2,2,1,1,1,0
PV23-1740,Zv.20.2.2.2.2.1.1.0,Zea_mays,parviglumis,parv,Zv.20,BC2F1:4,2,2,2,2,1,1,0
PV23-1741,Zv.20.2.3.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.20,BC2F1:4,2,3,1,1,1,1,0
PV23-1742,Zv.20.2.3.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.20,BC2F1:4,2,3,1,2,1,1,0
PV23-1743,Zv.20.2.3.1.3.1.1.0,Zea_mays,parviglumis,parv,Zv.20,BC2F1:4,2,3,1,3,1,1,0
PV23-1744,Zv.20.2.4.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.20,BC2F1:4,2,4,1,1,1,1,0
PV23-1745,Zv.20.2.4.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.20,BC2F1:4,2,4,1,2,1,1,0
PV23-1746,Zv.20.2.4.2.1.1.1.0,Zea_mays,parviglumis,parv,Zv.20,BC2F1:4,2,4,2,1,1,1,0
PV23-1747,Zv.20.2.4.2.2.1.1.0,Zea_mays,parviglumis,parv,Zv.20,BC2F1:4,2,4,2,2,1,1,0
PV23-1748,Zv.20.2.4.2.3.1.1.0,Zea_mays,parviglumis,parv,Zv.20,BC2F1:4,2,4,2,3,1,1,0
PV23-1749,Zv.21.1.1.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.21,BC2F1:4,1,1,1,1,1,1,0
PV23-1750,Zv.21.1.1.1.2.1.1.0,Zea_mays,parviglumis,parv,Zv.21,BC2F1:4,1,1,1,2,1,1,0
PV23-1751,Zv.21.1.2.1.1.1.1.0,Zea_mays,parviglumis,parv,Zv.21,BC2F1:4,1,2,1,1,1,1,0
